index=0,user_id=50154.0,Time Difference,Weight
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3A%2F%2Fwww.sephora.com%2Fdiorshow%2Dbrow%2Dstyler%2Dultra%2Dfine%2Dprecision%2Dbrow%2Dpencil%2DP238433%3FskuId%3D1178219%26icid2%3Dproducts%2520grid%253Ap238433%26om_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-I1aiDy8NbcusILur6hKS7A%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-I1aiDy8NbcusILur6hKS7A%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-I1aiDy8NbcusILur6hKS7A,2016-10-06 15:10:21,3,4
https://www.ebates.com/sephora_4548-xfas?AutoLoginID=tRfNcmMRy0sJq6smr2i44Q%3D%3D&tb=yes&sourceName=toolbar&eeid=23509&store_url=http%3A%2F%2Fwww.sephora.com%2Fdiorshow-brow-styler-ultra-fine-precision-brow-pencil-P238433%3FskuId%3D1178219%26icid2%3Dproducts%2520grid%253Ap238433,2016-10-06 15:10:19,3,4
http://www.sephora.com/diorshow-brow-styler-ultra-fine-precision-brow-pencil-P238433?skuId=1178219&icid2=products%20grid:p238433,2016-10-06 15:09:57,3,4
http://www.sephora.com/search/search.jsp?keyword=dior%20brow&mode=all,2016-10-06 15:09:33,3,4
http://www.sephora.com/,2016-10-06 15:09:23,3,4
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-06 14:56:12,3,4
http://cooking.nytimes.com/recipes/12308-greek-chicken-stew-with-cauliflower-and-olives?utm_medium=Social&utm_source=Facebook_Paid&utm_campaign=Recipes&kwp_0=197022&kwp_4=876735&kwp_1=428313,2016-10-06 12:48:28,3,4
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-06 12:48:28,3,4
http://cooking.nytimes.com/recipes/12308-greek-chicken-stew-with-cauliflower-and-olives?utm_medium=Social&utm_source=Facebook_Paid&utm_campaign=Recipes&kwp_0=197022&kwp_4=876735&kwp_1=428313,2016-10-05 21:38:32,4,3
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-05 21:37:23,4,3
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=US,2016-10-05 21:36:25,4,3
http://www.sephora.com/,2016-10-05 21:35:26,4,3
https://mail.aol.com/webmail-std/en-us/suite,2016-10-05 21:20:57,4,3
http://www.sephora.com/,2016-10-05 21:07:05,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 21:06:34,4,3
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-P411391?skuId=1868967&icid2=products%20grid:p411391&om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-SzhxJjE1Ke0sBBnRFy7rzA&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-SzhxJjE1Ke0sBBnRFy7rzA&ranLinkID=10-1&browserdefault=true,2016-10-05 21:06:19,4,3
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3A%2F%2Fwww.sephora.com%2Fbye%2Dbye%2Dunder%2Deye%2Dfull%2Dcoverage%2Danti%2Daging%2Dwaterproof%2Dconcealer%2DP411391%3FskuId%3D1868967%26icid2%3Dproducts%2520grid%3Ap411391%26om_mmc%3Daff-linkshare-redirect-AysPbYF8vuM%26c3ch%3DLinkshare%26c3nid%3DAysPbYF8vuM%26affid%3DAysPbYF8vuM-SzhxJjE1Ke0sBBnRFy7rzA%26ranEAID%3DAysPbYF8vuM%26ranMID%3D2417%26ranSiteID%3DAysPbYF8vuM-SzhxJjE1Ke0sBBnRFy7rzA%26ranLinkID%3D10-1%26browserdefault%3Dtrue&siteID=AysPbYF8vuM-SzhxJjE1Ke0sBBnRFy7rzA,2016-10-05 21:06:12,4,3
https://www.ebates.com/sephora_4548-xfas?AutoLoginID=tRfNcmMRy0sJq6smr2i44Q%3D%3D&tb=yes&sourceName=toolbar&eeid=23509&store_url=http%3A%2F%2Fwww.sephora.com%2Fbye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-P411391%3FskuId%3D1868967%26icid2%3Dproducts%2520grid%3Ap411391,2016-10-05 21:06:10,4,3
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-P411391?skuId=1868967&icid2=products%20grid:p411391,2016-10-05 21:04:50,4,3
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,2016-10-05 21:04:43,4,3
http://www.sephora.com/bye-bye-under-eye-illumination-full-coverage-anti-aging-waterproof-concealer-P411402?skuId=1868280&icid2=products%20grid:p411402,2016-10-05 21:00:09,4,3
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,2016-10-05 20:59:59,4,3
http://www.sephora.com/bye-bye-under-eye-full-coverage-anti-aging-waterproof-concealer-P411391?skuId=1868967&icid2=products%20grid:p411391,2016-10-05 20:58:39,4,3
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,2016-10-05 20:58:23,4,3
http://www.sephora.com/bye-bye-under-eye-illumination-full-coverage-anti-aging-waterproof-concealer-P411402?skuId=1868280&icid2=products%20grid:p411402,2016-10-05 20:56:48,4,3
http://www.sephora.com/search/search.jsp?keyword=%22bye%20bye%22&mode=all,2016-10-05 20:56:09,4,3
http://www.sephora.com/,2016-10-05 20:56:01,4,3
http://www.sephora.com/,2016-10-05 20:50:33,4,3
https://mail.aol.com/webmail-std/en-us/suite,2016-10-05 20:50:32,4,3
https://www.sephora.com/profile/orderConfirmation/orderConfirmation.jsp,2016-10-05 18:12:04,4,3
https://www.sephora.com/profile/orderConfirmation/orderConfirmation.jsp,2016-10-05 17:56:48,4,3
https://www.sephora.com/profile/orderConfirmation/orderConfirmation.jsp,2016-10-05 15:49:17,4,3
https://www.sephora.com/checkout/shipaddress,2016-10-05 15:48:59,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:48:50,4,3
https://www.sephora.com/profile/orders/orderDetail.jsp?orderId=5064139337,2016-10-05 15:48:26,4,3
https://www.sephora.com/profile/MyAccount/myAccountLoading.jsp?mediaId=16500028,2016-10-05 15:48:22,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:45:27,4,3
http://www.sephora.com/ambient-light-correcting-primer-P407705?skuId=1792670&icid2=products%20grid%3Ap407705,2016-10-05 15:45:09,4,3
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,2016-10-05 15:45:01,4,3
http://www.sephora.com/strobe-lighting-tool-P404708?skuId=1792662&icid2=products%20grid:p404708,2016-10-05 15:44:36,4,3
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,2016-10-05 15:44:21,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:44:01,4,3
https://www.sephora.com/profile/orderConfirmation/orderConfirmation.jsp,2016-10-05 15:43:45,4,3
https://www.sephora.com/checkout/shipaddress,2016-10-05 15:43:15,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:42:23,4,3
http://www.sephora.com/contour-eye-pencil-12hr-wear-waterproof-deluxe-sample-in-26-suede-shoes-0-017-oz-P413381?skuId=1826114,2016-10-05 15:42:11,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:41:50,4,3
http://www.sephora.com/contour-eye-pencil-12hr-wear-waterproof-deluxe-sample-in-18-diving-in-malaysia-0-017-oz-P413379?skuId=1826106,2016-10-05 15:41:21,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:35:58,4,3
http://www.sephora.com/ambient-light-correcting-primer-P407705?skuId=1792670&icid2=products%20grid:p407705,2016-10-05 15:35:27,4,3
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,2016-10-05 15:35:18,4,3
http://www.sephora.com/clinique?products=all&icid2=product_link_view%20all%20brand,2016-10-05 15:29:59,4,3
https://www.sephora.com/basket/basket.jsp,2016-10-05 15:29:15,4,3
http://www.sephora.com/?om_mmc=aff-linkshare-redirect-AysPbYF8vuM&c3ch=Linkshare&c3nid=AysPbYF8vuM&affid=AysPbYF8vuM-_FRCMEBjwC9HvEohLC46dw&ranEAID=AysPbYF8vuM&ranMID=2417&ranSiteID=AysPbYF8vuM-_FRCMEBjwC9HvEohLC46dw&ranLinkID=10-1&browserdefault=true,2016-10-05 15:28:44,4,3
