www.ulta.com,33,1.0
www.hsn.com,72,2.1818181818181817
rstyle.me,9,0.2727272727272727
nouveaucheap.blogspot.com,26,0.7878787878787878
www.sephora.com,287,8.696969696969697
tartecosmetics.com,16,0.48484848484848486
videos.sheknows.com,48,1.4545454545454546
www.temptalia.com,43,1.303030303030303
www.huffingtonpost.com,40,1.2121212121212122
www.nytimes.com,20,0.6060606060606061
www.qvc.com,4,0.12121212121212122
www.womenshealthmag.com,39,1.1818181818181819
r.search.yahoo.com,6,0.18181818181818182
click.email.hsn.com,12,0.36363636363636365
www.wellandgood.com,6,0.18181818181818182
sports.sportswire.usatoday.com,4,0.12121212121212122
www.aol.com,4,0.12121212121212122
www.ebates.com,2,0.06060606060606061
www.jcpenney.com,4,0.12121212121212122
www.dsw.com,20,0.6060606060606061
www.vox.com,2,0.06060606060606061
nymag.com,4,0.12121212121212122
www.glamour.com,24,0.7272727272727273
www.businessinsider.com,12,0.36363636363636365
www.anthropologie.com,6,0.18181818181818182
www.buzzfeed.com,11,0.3333333333333333
www.refinery29.com,66,2.0
www.elle.com,4,0.12121212121212122
thezoereport.com,13,0.3939393939393939
nytlive.nytimes.com,2,0.06060606060606061
www.forbes.com,6,0.18181818181818182
www.medpagetoday.com,11,0.3333333333333333
www.washingtonpost.com,12,0.36363636363636365
www.mychelle.com,1,0.030303030303030304
travel.cnn.com,1,0.030303030303030304
www.housebeautiful.com,7,0.21212121212121213
www.today.com,3,0.09090909090909091
www.vulture.com,1,0.030303030303030304
www.mtv.com,2,0.06060606060606061
www.self.com,12,0.36363636363636365
www.inc.com,3,0.09090909090909091
www.imdb.com,3,0.09090909090909091
www.usmagazine.com,20,0.6060606060606061
www.redbookmag.com,5,0.15151515151515152
www.chicagotribune.com,1,0.030303030303030304
www.poise.com,2,0.06060606060606061
www.zillow.com,10,0.30303030303030304
www.acne.org,13,0.3939393939393939
blackdoctor.org,8,0.24242424242424243
www.allure.com,38,1.1515151515151516
www.everydayhealth.com,1,0.030303030303030304
www.cosmopolitan.com,9,0.2727272727272727
www.webmd.com,3,0.09090909090909091
www.google.com,16,0.48484848484848486
www.amazon.com,10,0.30303030303030304
www.ancestry.com,5,0.15151515151515152
www.macys.com,2,0.06060606060606061
slickdeals.net,4,0.12121212121212122
singteltv.com.sg,2,0.06060606060606061
www.sciencedirect.com,1,0.030303030303030304
www.yelp.com,34,1.0303030303030303
greatist.com,6,0.18181818181818182
www.amresco-inc.com,2,0.06060606060606061
prepaid-phones.t-mobile.com,1,0.030303030303030304
www.esquire.com,2,0.06060606060606061
www.timeout.com,3,0.09090909090909091
www.thrillist.com,6,0.18181818181818182
www.facebook.com,1,0.030303030303030304
www.addthis.com,1,0.030303030303030304
www.diynetwork.com,14,0.42424242424242425
www.hgtv.com,32,0.9696969696969697
www.kickstarter.com,123,3.727272727272727
medium.com,17,0.5151515151515151
vimeo.com,6,0.18181818181818182
www.yourbreastself.com,1,0.030303030303030304
www.goodhousekeeping.com,3,0.09090909090909091
people.com,28,0.8484848484848485
mail.aol.com,8,0.24242424242424243
www.people.com,1,0.030303030303030304
www.aarp.org,1,0.030303030303030304
www.yahoo.com,82,2.484848484848485
triviatoday.com,7,0.21212121212121213
finance.yahoo.com,5,0.15151515151515152
www.nbcnews.com,2,0.06060606060606061
www.oprah.com,3,0.09090909090909091
www.miamiherald.com,1,0.030303030303030304
www.bonus.triviatoday.com,2,0.06060606060606061
www.theguardian.com,6,0.18181818181818182
www.purewow.com,143,4.333333333333333
www.apartmenttherapy.com,12,0.36363636363636365
www.stuff.tv,1,0.030303030303030304
www.bestproducts.com,1,0.030303030303030304
www.coolthings.com,6,0.18181818181818182
www.ifc.com,1,0.030303030303030304
money.usnews.com,2,0.06060606060606061
www.popsugar.com,57,1.7272727272727273
sports.yahoo.com,1,0.030303030303030304
soundcloud.com,4,0.12121212121212122
foodgawker.com,741,22.454545454545453
track.foodgawker.com,164,4.96969696969697
flavorbattle.complex.com,20,0.6060606060606061
smilesandwich.com,3,0.09090909090909091
gimmiefreebies.com,6,0.18181818181818182
sweetiessecretsweeps.com,2,0.06060606060606061
usscpromotions.com,2,0.06060606060606061
track.craftgawker.com,1,0.030303030303030304
www.cnn.com,1,0.030303030303030304
www.freepeople.com,10,0.30303030303030304
gigspot.com,4,0.12121212121212122
v2.decipherinc.com,81,2.4545454545454546
links.newsletters.allure.com,1,0.030303030303030304
lsa.lifescript.com,2,0.06060606060606061
getfreesampleswithoutsurveys.com,1,0.030303030303030304
www.travelchannel.com,2,0.06060606060606061
hootsuite.com,4,0.12121212121212122
smile.amazon.com,1,0.030303030303030304
www.indeed.com,11,0.3333333333333333
weather.com,2,0.06060606060606061
www.themuse.com,11,0.3333333333333333
go.refinery29.com,2,0.06060606060606061
www.harpersbazaar.com,18,0.5454545454545454
www.instyle.com,8,0.24242424242424243
www.delish.com,3,0.09090909090909091
cooking.nytimes.com,8,0.24242424242424243
www.marieclaire.com,2,0.06060606060606061
navigator-lxa.mail.com,1,0.030303030303030304
money.cnn.com,1,0.030303030303030304
news.google.com,2,0.06060606060606061
abcnews.go.com,2,0.06060606060606061
www.tastingtable.com,2,0.06060606060606061
www.usatoday.com,2,0.06060606060606061
www.foodnetwork.com,9,0.2727272727272727
pitchfork.com,2,0.06060606060606061
www.myrecipes.com,1,0.030303030303030304
blogs.wsj.com,4,0.12121212121212122
www.theverge.com,2,0.06060606060606061
www.tartecosmetics.com,1,0.030303030303030304
ship.sephora.com,1,0.030303030303030304
tjmaxx.tjx.com,12,0.36363636363636365
