index=0,user_id=50406.0,Time Difference,Weight,Shopping Cart,Search,Shop,Coupon,Review,Publisher
http://www.elle.com/beauty/makeup-skin-care/news/a39442/power-players/?mag=bea&list=nl_bew_news&src=nl&date=092316,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/123971/kim-kardashian-app-makeup-routine?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email#slide,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/122362/uber-hacks-spotify-tips?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email#slide,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/123866/five-elements-personality-test?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/keds-new-fall-sneakers-colorful-collection?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email#slide,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/123996/sarah-hyland-ariel-winter-modern-family-kids?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/123866/five-elements-personality-test?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email,11/9/2016,3,4,0,0,0,0,0,1
http://www.refinery29.com/2016/09/123971/kim-kardashian-app-makeup-routine?utm_content=everywhere&utm_medium=editorial&utm_campaign=160923-kim-kardashian-app-makeup-routine&utm_source=email#slide,11/9/2016,3,4,0,0,0,0,0,1
http://www.elle.com/beauty/makeup-skin-care/news/a39442/power-players/?mag=bea&list=nl_bew_news&src=nl&date=092316,11/9/2016,3,4,0,0,0,0,0,1
http://www.goodhousekeeping.com/beauty/makeup/g3024/ways-to-wear-eyeliner-trends-2016/?mag=bea&list=nl_bew_news&src=nl&date=092316,11/9/2016,3,4,0,0,0,0,0,1
http://www.byrdie.com/lose-weight-fast?utm_source=newsletter&utm_medium=email&utm_campaign=byrdie+september+26+2016+body+changes,11/9/2016,3,4,0,0,0,0,0,1
