index=0,user_id=50154.0,Time Difference,Weight,Shopping Cart,Search,Shop,Coupon,Review,Publisher
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3a%2f%2fwww.sephora.com%2fdiorshow%2dbrow%2dstyler%2dultra%2dfine%2dprecision%2dbrow%2dpencil%2dp238433%3fskuid%3d1178219%26icid2%3dproducts%2520grid%253ap238433%26om_mmc%3daff-linkshare-redirect-ayspbyf8vum%26c3ch%3dlinkshare%26c3nid%3dayspbyf8vum%26affid%3dayspbyf8vum-i1aidy8nbcusilur6hks7a%26raneaid%3dayspbyf8vum%26ranmid%3d2417%26ransiteid%3dayspbyf8vum-i1aidy8nbcusilur6hks7a%26ranlinkid%3d10-1%26browserdefault%3dtrue&siteid=ayspbyf8vum-i1aidy8nbcusilur6hks7a,10/6/2016,3,4,0,0,0,0,0,0
https://www.ebates.com/sephora_4548-xfas?autologinid=trfncmmry0sjq6smr2i44q%3d%3d&tb=yes&sourcename=toolbar&eeid=23509&store_url=http%3a%2f%2fwww.sephora.com%2fdiorshow-brow-styler-ultra-fine-precision-brow-pencil-p238433%3fskuid%3d1178219%26icid2%3dproducts%2520grid%253ap238433,10/6/2016,3,4,0,0,0,1,0,0
http://www.sephora.com/diorshow-brow-styler-ultra-fine-precision-brow-pencil-p238433?skuid=1178219&icid2=products%20grid:p238433,10/6/2016,3,4,0,0,0,0,0,0
http://www.sephora.com/search/search.jsp?keyword=dior%20brow&mode=all,10/6/2016,3,4,0,0,0,0,0,0
http://www.sephora.com/,10/6/2016,3,4,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/6/2016,3,4,0,0,0,0,0,0
http://cooking.nytimes.com/recipes/12308-greek-chicken-stew-with-cauliflower-and-olives?utm_medium=social&utm_source=facebook_paid&utm_campaign=recipes&kwp_0=197022&kwp_4=876735&kwp_1=428313,10/6/2016,3,4,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/6/2016,3,4,0,0,0,0,0,0
http://cooking.nytimes.com/recipes/12308-greek-chicken-stew-with-cauliflower-and-olives?utm_medium=social&utm_source=facebook_paid&utm_campaign=recipes&kwp_0=197022&kwp_4=876735&kwp_1=428313,10/5/2016,4,3,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/5/2016,4,3,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/,10/5/2016,4,3,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
